Espaguettis n?5 Largos BARILLA, pack 500g;0,97;161
Farfalle BARILLAS, caja 500g;0,87;145
Penne Rigate BARILLA, caja 500g;0,87;145
Spaguettis BARILLA, caja 500g;0,87;145
Espirales con Vegetales CONSUMER, pack 500g;0,76;126
Macarrones con Fibra CONSUMER, pack 500g;0,76;126
Nidos de Espinaca GALLO, pack 500g;1,41;235
Pajaritas con Vegetales GALLO, pack 250g;0,58;97
Plumas con Vegetales CONSUMER, pack 500g;0,76;126
Plumas con Vegetales GALLO, pack 250g;0,58;97
Spaguettis con Fibra CONSUMER, pack 500g;0,76;126
Spaguettis con Vegetales CONSUMER, pack 500g;0,76;126
Espirales al Huevo CONSUMER, pack 500g;0,76;126
Espirales GALLO, al Huevo, pack 500g;1,09;181
Fideos n? 0 GALLO, al Huevo, pack 500g;1,09;181
Macarrones GALLO, al Huevo, pack 250g;0,58;97
Nido GALLO, al Huevo, pack 500g;1,41;235
Plumas Rayadas al Huevo CONSUMER, pack 500g;0,76;126
Plumas Rayadas GALLO, al Huevo, pack 500g;1,09;181
Spaguettis al Huevo CONSUMER, pack 500g;0,76;126
Spaguettis GALLO, al Huevo, pack 500g;1,09;181
Tiburón n? 0 GALLO, al Huevo, pack 500g;1,09;181
Lasaña al Huevo EL PAVO,con sémolas trigo,200g,18 unid;1,17;195
Lasaña EL PAVO, a las Espinacas, 18 unid., pack 200g;1,17;195
Pasta para Canelones GALLO, 20 placas, pack 125g;0,57;95
Ravioli con Relleno de Carne GALLO, pack 250g;1,28;213
Tortellini con Carne STARLUX, pack 250g;1,7;283
Tortellini con Queso STARLUX, pack 250g;1,7;283
Tortellini de Jamón y Queso BARILLA, pack 250g;1,82;303
Tortellini de Jamón y Queso STARLUX, pack 250g;1,7;283
Tortellini Venus GALLINA BLANCA, Salsa de Almendras,pack 150g;1,63;271
Puré de Patatas CONSUMER, con leche, pack 230g;0,94;156
Puré de Patatas CONSUMER, pack 230g;0,94;156
Puré de Patatas MAGGI, a la jardinera, pack 90g;1,23;205
Puré de Patatas MAGGI, a los 3 quesos, pack 90g;1,23;205
Puré de Patatas MAGGI, con leche, pack 115g;0,94;156
Puré de Patatas MAGGI, instantáneo, con champiñones, pack 90g;1,23;205
Puré de Patatas MAGGI, pack 230g;1,46;243
Crema de Champiñones GALLINA BLANCA, sobre 70g;0,48;80
Crema de Espárragos GALLINA BLANCA, completa, sobre 81g;0,66;110
Crema de Espárragos MAGGI, sobre 70g;0,45;75
Sopa Completa a la Jardinera GALLINA BLANCA, pack 85g;0,66;110
Sopa Completa de Ave con Fideos GALLINA BLANCA, pack 100g;0,66;110
Sopa con Pollo y Fideos GALLINA BLANCA, sobre 88g;0,66;110
Sopa de Ajo MAGGI, pack 68g;0,42;70
Sopa de Ave con Fideos GALLINA BLANCA, sobre 80g;0,48;80
Sopa de Ave con Fideos KNORR, sobre 60g;0,45;75
Sopa de Cabello de ?ngel KNORR, sobre 75g;0,45;75
Sopa de Carne con Estrellitas KNORR, sobre 71g;0,45;75
Sopa de Cebolla KNORR, sobre 49g;0,45;75
Sopa de Champiñones GALLINA BLANCA, pack 75g;0,66;110
Sopa de Champiñones KNORR, pack 76g;0,45;75
Sopa de Maravilla GALLINA BLANCA, sobre 90g;0,48;80
Sopa de Pollo con Fideos GALLINA BLANCA, sobre 72g;0,48;80
Sopa de Pollo con Fideos KNORR, sobre 85g;0,45;75
Sopa de Puerros KNORR, pack 84g;0,45;75
Sopa de Ternera con Estrellitas GALLINA BLANCA, sobre 80g;0,48;80
Sopa de Verduras GALLINA BLANCA, sobre 57g;0,47;78
Sopa Infantil de Pollo y Pasta MAGGI, sobre 46g;0,57;95
Sopa Infantil de Ternera con Pasta MAGGI, sobre 50g;0,57;95
Sopa Infantil de Verduras con Pasta al Huevo MAGGI, pack 50g;0,57;95
Sopa Jardinera GALLINA BLANCA, pack 79g;0,47;78
Sopa Minestrone KNORR, pack 86g;0,45;75
Sopa 12 Verduras KNORR, sobre 52g;0,45;75
Menestra de verduras KNORR, pack 48g;0,96;160
Potaje Casero GALLINA BLANCA, con Garbanzos y Fideos, pack 96g;1,14;190
Puré de Calabacín KNORR, con Patata, pack 90g;0,99;165
Puré KNORR, de 7 verduras, sobre 75g;0,99;165
Sopa de Arroz y Fideos GALLINA BLANCA, con Patatas, pack 130g;1,14;190
Sopa de Cocido con Pasta GALLINA BLANCA, sobre 82g;1,13;188
Sopa de Pollo KNORR, con Fideos gruesos, pack 87,5g;1,1;183
Sopa Especial KNORR, con pescado y fideos, 4 rac., bolsa 87g;1,11;185
Sopa Extra de Pollo GALLINA BLANCA, sobre 115g;1,13;188
Sopa Jardinera KNORR, con Pasta, pack 59g;0,99;165
Sopa Pescadores Extra GALLINA BLANCA, con Arroz y Marisco, 110g;1,04;173
Puré de Verduras GALLINA BLANCA, brik 1l;2,3;383
Puré de Verduras KNORR, brik 1 litro;2,26;376
Sopa de Pollo con Fideos KNORR, brik 1 Litro;2,26;376
Sopinstant con Verduras GALLINA BLANCA, sobre 60g;0,93;155
Sopinstant Crema de Mariscos GALLINA BLANCA, con Picatostes, pac;0,93;155
Sopinstant Crema de Pollo GALLINA BLANCA, con Picatostes, pack 6;0,93;155
Sopinstant de Champiñones GALLINA BLANCA, sobre 57g;0,93;155
Sopinstant de Espárragos GALLINA BLANCA, sobre 57g;0,93;155
Sopinstant de Pollo y Pasta GALLINA BLANCA, sobre 39g;0,93;155
Crema de Champiñones con Picatostes KNORR, pack 65g, 3 racione;1,01;168
Crema de Langosta KNORR, pack 75g;1,13;188
Crema de Marisco KNORR, 4 raciones, pack 113,5g;1,13;188
Crema de Pollo KNORR, con Picatostes, pack 62g;1,01;168
Caldo con Carne STARLUX, pack 255g, 24 pastillas;1,98;329
Caldo con Pollo AVECREM, caja 84g, 8 pastillas;0,81;135
Caldo de Carne STARLUX, pack 127g, 12 pastillas;1,12;186
Caldo de Carne STARLUX, pack 85g, 8 pastillas;0,77;128
Caldo de Pollo AVECREM, pack 126g, 12 pastillas;1,21;201
Caldo Suave de Carne con Verdura STARLUX,pack 120g,12 pastill.;1,04;173
Caldo Casero de Pollo con Verduras KNORR, brik 1 litro;1,19;198
Caldo Casero GALLINA BLANCA, brik 1 litro;1,43;238
Caldo de Jamón STARLUX, 8 pastillas, bolsa 84g;0,83;138
Caldo de Pescado KNORR, 12 pastillas, pack 127g;1,13;188
Caldo de Pollo AVECREM, tarro 110g;1,82;303
Caldo STARLUX, vegetal, 12 pastillas, caja 127g;1,16;193
Consomé MAGGI, 24 cubitos, pack 96g;1,27;211
Cubitos AVECREM, con Ajo y Perejil, caja 67g;0,93;155
Cubitos AVECREM, con Cebolla y Ajo, caja 60g;0,93;155
Cubitos para Caldo STARLUX, Champiñón y Perejil, 6 unid., 60g;0,85;141
Cubitos para Caldos AVECREM, Bacon y Queso, 6 unid., pack 67g;0,93;155
Cubitos para Caldos STARLUX, Ajo y Perejil, 6 unid., pack 60g;0,85;141
Cubitos para Caldos STARLUX, Bacon y Cebolla, 6 unid, pack 60g;0,85;141
Cubitos para Caldos STARLUX, Finas Hierbas, 6 unid., pack 60g;0,85;141
Cubitos para Caldos STARLUX,Pimienta/Laurel/Ajo,6 unid,pack 60g;0,85;141
Sazonador a las Finas Hierbas AVECREM, frasco 100g;1,82;303
Sazonador al Ajo y Perejíl AVECREM, frasco 110g;1,82;303
Gazpacho ALVALLE, brik 1l;2,96;493
Gazpacho DON SIMON, brik 1l;2,86;476
Harina Bizcochona HARINSA, trigo con levadura, pack 500g;0,61;101
Harina de Trigo CONSUMER, pack 1kg;0,28;47
Harina de Trigo CONSUMER, para fritos, pack 1kg;0,45;75
Harina de Trigo CONSUMER, para repostería, pack 1kg;0,53;88
Harina de Trigo CONSUMER, para repostería, pack 500g;0,26;43
Harina de trigo GALLO, Extra, para condimentar y repostería, 1kg;0,74;123
Harina para Pizza HARINSA, pack 500g;0,61;101
Preparado para Churros HARINSA, pack 500g;1,2;200
Preparado para Tortitas HARINSA, pack 500g;1,21;201
Pan Rallado con Ajo y Perejíl CONSUMER, pack 250g;0,33;55
Pan Rallado CONSUMER, bolsa 250g;0,33;55
Pan Rallado CONSUMER, bolsa 500g;0,58;97
Pan Rallado RIERA MARS?, con Ajo y Perejil, bolsa 125g;0,59;98
Sémola de Arroz RIERA MARS?, pack 250g;0,53;88
Sémola de Trigo RIERA MARS?, pack 250g;0,53;88
Tapioca RIERA MARS?, pack 300g;1,56;260
Tomate entero CIDACOS, lata 240g;0,37;62
Tomate entero CIDACOS, lata 480g;0,66;110
Tomate Natural CONSUMER, entero, lata 240g;0,39;65
Tomate Natural CONSUMER, entero, lata 480g;0,53;88
Tomate STARLUX Tomator, tamizado, lata 410g;0,43;72
Tomate Triturado APIS, con cebolla, lata 410g;0,56;93
Tomate Triturado CONSUMER, lata 400g;0,27;45
Tomate Triturado CONSUMER, lata 800g;0,43;72
Tomate Triturado IAN, lata 400g;0,37;62
Tomate Triturado IAN, lata 800g;0,61;101
Tomate Triturado Natural Extra APIS, lata 410g;0,42;70
Sofrito Tomate SOLIS, frasco 400g;1,5;250
Tomate Casero ORLANDO, frasco 365g;1,22;203
Tomate Cocinado GUTARRA, frasco 600g;1,48;246
Tomate Frito con Aceite de Oliva Virgen Extra FRUCO, frasco 380g;0,83;138
Tomate Frito CONSUMER, frasco 350g;0,44;73
Tomate Frito CONSUMER, frasco 550g;0,59;98
Tomate Frito SOLIS, frasco 400g;0,53;88
Tomate Frito con Aceite de Oliva YBARRA, lata 410g;1,25;208
Tomate Frito CONSUMER, lata 205g;0,3;50
Tomate Frito CONSUMER, lata 410g;0,36;60
Tomate Frito ORLANDO, lata 410g;0,55;92
Tomta Frito con Pimiento del Piquillo IAN, lata 410g;0,87;145
Tomate Frito APIS, brik 215g, pack 3 unid.;1,1;183
Tomate Frito CONSUMER, brik 400g;0,32;53
Tomate Frito ORLANDO, brik 400g;0,48;80
Tomate Frito SOLÍS, brik 400g;0,45;75
Pimiento Rojo CONSUMER, lata 250g;0,82;136
Pimiento Rojo en Tiras CONSUMER, frasco 290g;0,83;138
Pimiento Rojo Entero CONSUMER, frasco 190g;0,83;138
Pimiento Rojo Entero CONSUMER, lata 125g;0,62;103
Pimiento Rojo Entero ISALYT, 60g, pack 3 unid.;0,75;125
Pimientos Enteros Rojos ISALYT, lata 125g;0,43;72
Pimientos Enteros Rojos ISALYT, lata 250g;0,73;121
Pimientos Entreverados ISALYT, en Tiras con Ajo y Aceite, 290g;0,68;113
Pimientos Morrones Enteros BAJAMAR, frasco 122g;0,76;126
Pimientos Morrones Enteros BAJAMAR, frasco 185g;1,02;170
Pimientos Morrones Luesia Condimentados BAJAMAR, frasco 280g;1,15;191
Pimientos Rojos Enteros CONSUMER, 60g, pack 3 unid.;0,82;136
Pimientos Agridulces UBIDEA, Calidad Primera, lata 170g;1,67;278
Pimientos del Pico J.VELA, al Ajillo, Calidad Primera, frasco 29;1,66;276
Pimientos del Pico J.VELA, Enteros, Extra, lata 150g;1,49;248
Pimientos del Pico J.VELA, Enteros, Extra, lata 330g;2,91;484
Alegrías riojanas J. VELA, lata 150g;1,7;283
Alegrías riojanas J. VELA, lata 60g;0,99;165
Pimiento del Piquillo I CARASUSAN, pack 150g;1,11;185
Pimientos del Piquillo CONSUMER, 18/20 piezas, lata 300g;2,67;444
Pimientos del Piquillo Extra CONSUMER, pack 180g;1,58;263
Pimientos del Piquillo J.VELA, Artesanos, Extra, lata 330g;3,8;632
Pimientos del Piquillo LA CARRETILLA, cal. 6/8, lata 150g;1,44;240
Pimientos Piquillo de Lodosa CONSUMER, Enteros, 18/22piezas,300g;3,3;549
Pimientos Piquillo de Lodosa CONSUMER, Enteros, 7/9 piezas, 180g;2,11;351
Pimientos Piquillo de Lodosa PEDRO LUIS, Extra, 18/22piezas,375g;3,71;617
Pimientos del Piquillo CARASUSAN, Enteros, frasco 190g;1,7;283
Pimientos del Piquillo en Tiras CARASUSAN, al ajillo, pack 190g;1,21;201
Pimientos del Piquillo Enteros CONSUMER, frasco 220g;1,99;331
Pimientos del Piquillo Entreverados al Ajillo CONSUMER, 290g;1,49;248
Pimientos del Piquillo J.VELA, Artesanos, Extra, frasco 250g;2,73;454
Pimientos del Piquillo LA CARRETILLA, frasco 290g;2,04;339
Pimientos Piquillo J.VELA, al Ajillo, Calidad Primera, 290g;1,96;326
Pimientos Piquillo J.VELA, Artesanos, Calidad Primera, 250g;1,96;326
Pimientos Piquillo PEDRO LUIS, Calidad Primera, frasco 222g;2,44;406
Espárragos CONSUMER, Extra, gruesos, 17/24 piezas, lata 500g;5,15;857
Espárragos de Navarra PEDRO LUIS, gruesos, 8/12 piezas,lata 250g;2,83;471
Espárragos GIGANTE VERDE, Extra, gruesos, 8/12 piezas, lata 500g;4,99;830
Espárragos CARRETILLA, Extra, gruesos, 6/8 piezas, lata 250g;2,48;413
Espárragos CARRETILLA, gruesos, 9/14 piezas, pack 250g;2,17;361
Espárragos CONSUMER, Extra, muy gruesos, 7/9 piezas, lata 250g;2,99;497
Espárragos CONSUMER, gruesos, 10/14 piezas, lata 250g;2,58;429
Espárragos CONSUMER, gruesos, 9/16 piezas, lata 250g;1,99;331
Espárragos GIGANTE VERDE, gruesos, 6/12 piezas, lata 250g;2,32;386
Espárragos Punta Morada CONSUMER, gruesos, 6/10 piezas,lata 250g;2,58;429
Espárragos RIMAS DEL CAMPO, gruesos, 9/16 piezas, lata 250g;1,8;299
Espárragos CARRETILLA, Extra, gruesos, 4/8 piezas, lata 150g;1,66;276
Espárragos CARRETILLA, gruesos, 9/14 piezas, lata 150g;1,64;273
Espárragos CONSUMER, gruesos, 8/12 piezas, lata 150g;1,55;258
Espárragos GIGANTE VERDE, 8/14 piezas, lata 150g;1,49;248
Espárragos RIMAS DEL CAMPO, delgados, 17/22 piezas, lata 150g;0,93;155
ESPARRAGO LEYENDA 6/9 FCO.325G 325.0 GR;3,87;644
Espárragos CARRETILLA, gruesos, 9/12 piezas, frasco 205g;1,99;331
Espárragos CONSUMER, Extra, medianos, 6/9 piezas, frasco 115g;1,64;273
Espárragos CONSUMER, gruesos, cal. 9/12, frasco 205g;1,8;299
Espárragos CONSUMER, gruesos, 9/12 piezas, frasco 205g;3,09;514
Espárragos CONSUMER, gruesos, 9/12 piezas, frasco 340g;5,15;857
Espárragos de Navarra PEDRO LUIS, Extra, gruesos,9/12piezas,340g;5,19;864
Espárragos de Navarra PEDRO LUIS,Extra,medianos,13/16piezas,205g;2,38;396
Espárragos GIGANTE VERDE, gruesos, 8/14 piezas, frasco 205g;2,67;444
Espárragos RIMAS DEL CAMPO, 13/16 piezas, frasco 205g;1,58;263
Espárragos Verdes Extra GIGANTE VERDE, medianos,13/20piezas,190g;2,21;368
Yemas de Espárrago LEYENDA, frasco 125g;1,95;324
Yemas delgadas RIMAS DEL CAMPO, lata 135g;0,88;146
Yemas medianas CARRETILLA, lata 135g;1,79;298
Alcachofa CONSUMER, cal. 5/7, lata 240g;1,23;205
Alcachofas BONDUELLE, frasco 330g;2,96;493
Alcachofas CONSUMER, cal. 6/8, lata 240g;1,26;210
Alcachofas en mitades CONSUMER, frasco 400g;3,56;592
Alcachofas GUTARRA, frasco 400g;4,15;691
Alcachofas HUMAR, frasco 400 g;3,12;519
Alcachofas LEYENDA, frasco 400g;3,69;614
Corazón Alcachofa CONSUMER, Primera, cal.10/12, 240g;1,89;314
Corazón Alcachofa CONSUMER, Primera,c. 14/16, 240g;2,21;368
Corazones de Alcachofas CIDACOS, cal. 6/8, lata 240g;1,61;268
Corazones de Alcachofas CIDACOS, cal. 8/10, lata 240g;1,7;283
Corazones de Alcachofas CIDACOS, 240g;1,2;200
GUISANTE M/FINO BONDUELLE 3+1  120.0 G;1,83;304
Guisantes Al Natural II MUSKARIA, lata 250g;0,38;63
Guisantes Al Natural II MUSKARIA, lata 95g;0,25;42
Guisantes Extrafinos CONSUMER, lata 250g;0,6;100
Guisantes Extrafinos CONSUMER, lata 95g;0,33;55
Guisantes Finos CONSUMER, lata 250g;0,55;92
Guisantes Finos CONSUMER, lata 95g;0,32;53
Guisantes Muy Finos BONDUELLE, al Natural, 3 unid., pack 120g;1,83;304
Champiñones CIDACOS, enteros, calidad primera, frasco 180g;1,09;181
Champiñones en Láminas CONSUMER, medianos, al natural, lata 105g;0,45;75
Champiñones en Láminas CONSUMER, medianos, al natural, lata 185g;0,63;105
Champiñones en Láminas Extra CONSUMER, medianos,al natural, 160g;0,88;146
Champiñones Enteros CIDACOS, Calidad Primera, lata 180g;0,98;163
Champiñones Enteros Extra CONSUMER, medianos, al natural, 105g;0,57;95
Champiñones Enteros Extra CONSUMER, medianos, al natural, 160g;0,93;155
Champiñones Enteros Extra CONSUMER, medianos, al natural, 185g;0,8;133
Champiñones Laminados CIDACOS, Calidad Extra, lata 180g;0,78;130
Rovellón CIDACOS, en trozos, lata 175g;1,01;168
Rovellones CIDACOS, en trozos, lata 175g;1,01;168
Setas de cardo PEDRO LUIS, al natural, frasco 180g;1,44;240
Maíz Blanco GIGANTE VERDE, lata 285g;1,1;183
Maíz Dulce BONDUELLE, lata 285g;0,82;136
Maíz Dulce CONSUMER, lata 140g;0,48;80
Maíz Dulce CONSUMER, lata 285g;0,66;110
Maíz Dulce GIGANTE VERDE, lata 140g;0,6;100
Maíz Dulce GIGANTE VERDE, lata 140g, pack 3 unid.;1,76;293
Maíz Dulce GIGANTE VERDE, lata 285g;0,84;140
Maíz Light GIGANTE VERDE, lata 285g;1,1;183
Maíz Tierno Dulce BONDUELLE, lata 140g, pack 3 unid.;1,8;299
Macedonia con Verduras CONSUMER, frasco 400g;1,18;196
Macedonia de legumbres BONDUELLE, frasco 340g;1,32;220
Macedonia de Verduras HELIOS, al natural, frasco 400g;1,33;221
Macedonia LEYENDA, frasco 400g;1,32;220
Menestra de Verduras CARRETILLA, frasco 235g;1,73;288
Menestra de Verduras HELIOS, al natural, frasco 400g;2,46;409
Menestra LEYENDA, frasco 400g;3,26;542
Menestra Navarra BONDUELLE,Alcachof/Espár/Guisan/Zanahor, 400g;3,24;539
Menestra Navarra CONSUMER, Guisante/Alcachofa/Espárrago, 400g;3,22;536
Acelgas GUTARRA, frasco 425g;1,56;260
Acelgas Troceadas CONSUMER, frasco 425g;1,3;216
Borrajas GUTARRA, frasco 400g;2,04;339
Borrajas Troceadas CONSUMER, frasco 400g;1,85;308
Brotes de Ajo GUTARRA, frasco 120g;0,91;151
Brotes de Ajo Troceados CONSUMER, frasco 300g;1,05;175
Cardo Troceado CONSUMER, frasco 400g;1,52;253
Cardo Troceado GUTARRA, frasco 400g;1,77;295
Espinacas CONSUMER, Calidad Primera, frasco 425g;1,32;220
Espinacas GUTARRA, frasco 425g;1,56;260
Judía Plana BONDUELLE, frasco 356g;1,23;205
Judias Verdes Cortadas en Trozos Medianos MARTINEZ, frasco 360g;0,85;141
Judías Verdes GUTARRA, frasco 350g;1,48;246
Judias Verdes Troceadas CONSUMER, Calidad Primera, frasco 350g;1,08;180
Puerros Naturales LEYENDA, frasco 400g;2,32;386
Trozos de Puerros CONSUMER, frasco 400g;1,72;286
Coles de Bruselas CONSUMER, medianas, Calidad Primera, 400g;1,37;228
Espárragos agridulces CARRETILLA, frasco 110g;1,48;246
Guisantes BONDUELLE, frasco 465g;1,67;278
Guisantes Extra Muy Finos CONSUMER, frasco 340g;1,24;206
Guisantes y Zanahorias CONSUMER, frasco 425g;1,4;233
Habitas fritas HUMAR, frasco 320g;5,72;952
Habitas Tiernas Extra CONSUMER, frasco 320g;4,05;674
Patata Entera BONDUELLE, frasco 340g;1,26;210
Patatas Enteras CONSUMER, frasco 350g;1,17;195
Tres Legumbres BONDUELLE,Guisantes/Zanahorias/Patatas, 465g;1,75;291
Tres Legumbres CONSUMER, Patatas/Guisantes/Zanahorias, 425g;1,33;221
Zanahorias Extra Tempranas Baby CONSUMER, muy finas, frasco 330g;1,18;196
Berenjenas de Almagros Aliñadas CALZADO, lata 210g;1,01;168
Brotes de Soja BONDUELLE, pack 90g, 3 unid.;2,05;341
Choucroute KHUNE, lata 710g;2,05;341
Judía verde ancha MARTÍNEZ, 420g;0,79;131
Macedonia de verduras BONDUELLE, lata 130g, pack 3 unid.;1,75;291
Mini Mazorca GIGANTE VERDE, lata 220g;1,66;276
Apio Rallado BONDUELLE, frasco 280g;1,26;210
Apio Rallado en Tiras CONSUMER, frasco 180g;0,7;116
Berenjenas de Almagros Troceadas CALZADO, frasco 220g;1,39;231
Brotes de Soja AMALUR, frasco 190g;1,08;180
Brotes de Soja CONSUMER, frasco 150g;0,91;151
Creasalad Mediterránea BONDUELLE, frasco 300g;1,83;304
Creasalad Oriental BONDUELLE, frasco 300g;1,83;304
Ensalada Caprichos GUTARRA, frasco 170g;1,37;228
Ensalada China AMALUR, frasco 190g;1,55;258
Ensalada Hawaiana AMALUR, frasco 190g;1,55;258
Palmito Entero GIGANTE VERDE, frasco 250g;3,5;582
Remolacha Roja en Rodajas BONDUELLE, frasco 305g;1,26;210
Zanahoria en Tiras CONSUMER, frasco 180g;0,7;116
Zanahoria KUHNE, en tiras, frasco 190g;1,46;243
Zanahoria Rallada BONDUELLE, frasco 280g;1,26;210
Bonito CONSUMER, en aceite de oliva, lata 115g;1,48;246
Bonito CONSUMER, en aceite de oliva, lata 266g;3,53;587
Bonito del Norte AZKUE, en Aceite Vegetal, lata 110g;1,24;206
Bonito del Norte CAMPOS, en Aceite de Oliva, lata 115g;1,49;248
Bonito del Norte CAMPOS, en Aceite de Oliva, lata 266g;3,87;644
Bonito del Norte ORTIZ, en Aceite de Oliva, lata 250g;4,27;710
Bonito en Aceite de Oliva ALBO, lata 112g;1,67;278
Bonito en Aceite de Oliva ORTIZ, pack 112g;1,84;306
Bonito del Norte en Aceite de Oliva CONSUMER, frasco 425g;6,44;1072
Bonito del Norte en aceite de Oliva Slección CONSUMER, tarro 925;14,82;2466
Bonito del Norte ORTIZ, en Aceite de Oliva, tarro 220g;4,18;695
Bonito en Aceite de Oliva CONSUMER, frasco 220g;4,09;681
Ventresca de Atún Claro en Aceite de Oliva ISABEL, pack 90g;2,32;386
Ventresca de Atún Claro ORTIZ, en Aceite de Oliva, lata 110g;3,49;581
Ventresca de Bonito en Aceite de Oliva CONSUMER, pack 115g;4,58;762
Ventresca de Bonito ORTIZ, pack 110g;5,02;835
Bonito CONSUMER, en Escabeche, lata 190g;3,53;587
Bonito CONSUMER, en Escabeche, lata 85g;1,48;246
Bonito del Norte AZKUE, en Escabeche, lata 80g;1,11;185
Bonito del Norte CAMPOS, en Escabeche, lata 81g;1,53;255
Bonito del Norte en Escabeche ALBO, pack 82g;1,67;278
Bonito del Norte en Escabeche ORTIZ, lata 82g;1,84;306
Bonito del Norte ORTIZ, en Escabeche, Frito, lata 140g;2,84;473
Bonito del Norte ORTIZ, en Escabeche, lata 190g;4,11;684
Atún Claro al Natural RIANXEIRA, lata 56g, pack 3 unid.;1,44;240
Atún Claro en Aceite de Oliva ALBO, lata 92g, pack 3 unid.;2,39;398
Atún Claro en Aceite de Oliva CONSUMER, lata 92g, pack 3 unid.;1,55;258
Atún Claro en Aceite de Oliva Virgen Extra ALBO,pack 92g,3 unid;2,56;426
Atún Claro en Aceite Vegetal CONSUMER, lata 80g, pack 3 unid.;1,03;171
Atún Claro en Aceite Vegetal RIANXEIRA, lata 80g, pack 3 unid.;1,28;213
Atún Claro en Escabeche CONSUMER, pack 52g, lata 3 unid.;1,23;205
Atún Claro en Escabeche RIANXEIRA, lata 52g, pack 3 unid.;1,38;230
Atún Claro Natural CONSUMER, lata 52g, pack 3 unid.;1,28;213
Atún en Aceite ISABEL, lata 65g, pack 3 unid.;0,99;165
Atún en Aceite Vegetal MARINEIRA, lata 65g, pack 3 unid.;0,92;153
Atún Claro CAMPOS, en Aceite Vegetal, lata 115g;0,69;115
Atún Claro CAMPOS, en Aceite Vegetal, lata 266g;1,7;283
Atún Claro CAMPOS, en Escabeche, lata 190g;1,7;283
Atún Claro CAMPOS, en Escabeche, lata 81g;0,69;115
Atún Claro en Aceite de Oliva ALBO, caja 112g;1,07;178
Atún Claro en Aceite de Oliva CONSUMER, pack 111g;0,85;141
Atún Claro en Aceite Vegetal CONSUMER, lata 111g;0,66;110
Atún Claro en Aceite Vegetal CONSUMER, lata 220g;1,07;178
Atún Claro ISABEL, en Aceite Vegetal, lata 266g;1,89;314
Atún Claro ISABEL, en Aceite Vegetal, lata 400g;1,84;306
Atún Claro MARINEIRA, en Aceite Vegetal, latón 1kg;4,02;669
Atún Claro MARINEIRA, en Escabeche, latón 650g;4,02;669
Atún Claro Picantona ALBO, pack 112g;1,07;178
Calamar ALBO, trozos en tinta, caja 112g;1,21;201
Calamar DANI, en Salsa Americana, lata 156g;0,85;141
Calamar RIANXEIRA, en Salsa Americana, 3 unid., pack 180g;1,25;208
Calamar RIANXEIRA,en Tinta con Aceite de Oliva,3 unid.,lata 180g;1,25;208
Calamar Vieira MIAU, en salsa, caja 80g, pack 3 unid.;1,17;195
Calamares en Salsa Americana MIAU, pack 80g, 3 unid.;1,17;195
Calamares en Salsa CONSUMER, lata 115g;0,51;85
Calamares en Salsa CONSUMER, pack 92g, 3 unid.;1,2;200
Calamares en Tinta CONSUMER, lata 115g;0,51;85
Calamares en Tinta CONSUMER, pack 92g, 3 unid.;1,2;200
Calamares MIAU, trozos en tinta, pack 80g, 3 unid.;1,17;195
Rodajas de Calamar en Salsa Americana DANI, pack 185g;1,89;314
Trozos de Calamares en su Tinta MIAU, pack 115g;0,71;118
Chipirones en Aceite de Oliva CONSUMER, lata 115g;1,49;248
Chipirones en Tinta CONSUMER, lata 115g;1,49;248
Chipirones Rellenos ALBO, en su tinta, pack 115g;2,43;404
Pulpitos en Aceite Vegetal DANI, caja 156g;1,31;218
Pulpo al Ajillo CONSUMER, lata 115g;1,73;288
Pulpo DANI, en Aceite Vegetal, 3 unid., pack 153g;1,35;225
Pulpo en Aceite de Oliva CONSUMER, lata 115g;1,73;288
Mejillón al Natural CONSUMER, cal. 14/18, pack 69g;1;166
Mejillón en Escabeche CALVO, cal. 14/18, pack 72g;1,1;183
Mejillón en Escabeche CONSUMER, cal. 10/12, pack 69g;1,35;225
Mejillón en Escabeche CONSUMER, cal. 14/18, pack 69g;1;166
Mejillón en Escabeche CONSUMER, cal. 18/20, 3 unid., pack 43g;1,32;220
Mejillón en Salsa de Vieira CONSUMER, cal. 14/18, pack 111g;1;166
Mejillón en Salsa Vieira MIAU, pack 115g;1,06;176
Mejillón ISABEL, en Escabeche, cal. 12/16, lata 69g;0,98;163
Mejillón ISABEL, en Escabeche, lata 43g, pack 3 unid.;1,42;236
Mejillón MIAU, en Escabeche, cal. 14/16, lata 69g;1,06;176
Mejillón Natural MIAU, lata 69g;1,06;176
Mejillón Picante en Escabeche CONSUMER, cal. 14/18, pack 69g;1;166
Mejillón Picante MIAU, en Escabeche, cal. 12/18, lata 69g;1,06;176
Mejillón RIANXEIRA, en Escabeche, 3 unid., pack 150g;1,54;256
Mejillones en Escabeche MIAU, 3 unid., pack 150g;1,55;258
Berberecho Línea Azul NOLY, al natural, pack 135g;2,61;434
Berberecho Línea Oro NOLY, cal. 30/40, pack 65g;3,62;602
Berberecho NOLY, al natural, cal. 40/50, pack 65g;2,68;446
Berberechos al Natural RIANXEIRA, envase 135g;3,15;524
Berberechos CONSUMER, cal. 40/50, frasco 60g;2,68;446
Berberechos CONSUMER, lata 60g;2,47;411
Berberechos CONSUMER, 25/35 piezas, lata 60g;4,5;749
Berberechos ISABEL, al Natural, 3 unid., pack 156g;2,84;473
Berberechos MARIÐEIRA, cal. 60/80, lata 65g;1,56;260
Berberechos NOLY, cal. 60/80, al Natural, lata 65g;1,73;288
